inventoryId,sourcePath,sourceFileName,sourceExtension,sourceBucket,sourceType,trackedStatus,probableEventKey,probableAgency,probableYear,probableAircraftOrOperation,sourceQuality,eventTypeHypothesis,escapePointClarity,actorClarity,multiActorPotential,negativeControlPotential,likelyCoverageP,likelyCoverageO,likelyCoverageA,evidenceGaps,status,notes
A4R178-INV-0001,docs/sera-vnext/SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SERA-ENGINE-VNEXT-A4R106-NODE-EVIDENCE-MATRIX-A4R107-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0242,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/3__2014__NTSB-USA__Airbus-A300-600F__Crash-During-Nighttime-Nonprecision-Approach.pdf,3__2014__NTSB-USA__Airbus-A300-600F__Crash-During-Nighttime-Nonprecision-Approach.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-AIRBUS-A300-600F,NTSB,UNKNOWN,Airbus-A300-600F,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0243,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/40__1986__NTSB-USA__Lockheed-L-1011-385-1-TriStar__Aircraft-Accident-Report-AAR-86-05-Delta-Ai.pdf,40__1986__NTSB-USA__Lockheed-L-1011-385-1-TriStar__Aircraft-Accident-Report-AAR-86-05-Delta-Ai.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-LOCKHEED-L-1011-385-1-TRISTAR,NTSB,UNKNOWN,Lockheed-L-1011-385-1-TriStar,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0244,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/43__2022__TSB-Canada__Same-as-A21P0018__Air-Transportation-Safety-Investigation-Repor.pdf,43__2022__TSB-Canada__Same-as-A21P0018__Air-Transportation-Safety-Investigation-Repor.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-SAME-AS-A21P0018,TSB,UNKNOWN,UNKNOWN,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0245,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/44__1973__NTSB-USA__Lockheed-L-1011-1__Eastern-Air-Lines-Flight-401-NTSB-PDF-Artef.pdf,44__1973__NTSB-USA__Lockheed-L-1011-1__Eastern-Air-Lines-Flight-401-NTSB-PDF-Artef.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-LOCKHEED-L-1011-1,NTSB,UNKNOWN,Lockheed-L-1011-1,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0246,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/46__2021__TSB-Canada__Light-helicopter-or-small-aircraft-see-report-for-exact-type__Air-transportation-safety-investigation-repor.pdf,46__2021__TSB-Canada__Light-helicopter-or-small-aircraft-see-report-for-exact-type__Air-transportation-safety-investigation-repor.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,TSB-CANADA-LIGHT-HELICOPTER-OR-SMALL-AIRCRAFT-SEE-REPORT-FOR-EXACT-TYPE,TSB,UNKNOWN,Light-helicopter-or-small-aircraft-see-report-for-exact-type,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,POTENTIAL_MULTI_ACTOR,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0247,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/47__1982__NTSB-USA__Boeing-737-222__Air-Florida-Flight-90-NTSB-AAR-82-08-PDF-ar.pdf,47__1982__NTSB-USA__Boeing-737-222__Air-Florida-Flight-90-NTSB-AAR-82-08-PDF-ar.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-BOEING-737-222,NTSB,UNKNOWN,Boeing-737-222,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0248,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/48__1991__NTSB-USA__B737-300-SA-227-AC__USAir-Flight-1493-Runway-Collision-NTSB-AAR.pdf,48__1991__NTSB-USA__B737-300-SA-227-AC__USAir-Flight-1493-Runway-Collision-NTSB-AAR.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-B737-300-SA-227-AC,NTSB,UNKNOWN,B737-300-SA-227-AC,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0249,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/4__2001__NTSB-USA__MD-82__Runway-Overrun-During-Landing-American-Airli.pdf,4__2001__NTSB-USA__MD-82__Runway-Overrun-During-Landing-American-Airli.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-MD-82,NTSB,UNKNOWN,MD-82,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0250,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/5__2000__NTSB-USA__Boeing-747-300__Controlled-Flight-Into-Terrain-Korean-Air-Fl.pdf,5__2000__NTSB-USA__Boeing-747-300__Controlled-Flight-Into-Terrain-Korean-Air-Fl.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-BOEING-747-300,NTSB,UNKNOWN,Boeing-747-300,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,MEDIUM,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0251,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/6__2007__NTSB-USA__CRJ-100__Attempted-Takeoff-From-Wrong-Runway-Comair-F.pdf,6__2007__NTSB-USA__CRJ-100__Attempted-Takeoff-From-Wrong-Runway-Comair-F.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,NTSB-USA-CRJ-100,NTSB,UNKNOWN,CRJ-100,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0252,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool/7__2012__BEA-France__Airbus-A330-203__Final-Report-Accident-to-Airbus-A330-203-F.pdf,7__2012__BEA-France__Airbus-A330-203__Final-Report-Accident-to-Airbus-A330-203-F.pdf,pdf,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_PDF,UNKNOWN,BEA-FRANCE-AIRBUS-A330-203,BEA,UNKNOWN,Airbus-A330-203,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0253,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/10__2007__TSB-Canada__Airbus-A340-313__Runway-Overrun-and-Fire-Air-France-Flight-35.txt,10__2007__TSB-Canada__Airbus-A340-313__Runway-Overrun-and-Fire-Air-France-Flight-35.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-AIRBUS-A340-313,TSB,UNKNOWN,Airbus-A340-313,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0254,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/11__2003__TSB-Canada__MD-11__Air-Transportation-Safety-Investigation-Repor.txt,11__2003__TSB-Canada__MD-11__Air-Transportation-Safety-Investigation-Repor.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,TSB-CANADA-MD-11,TSB,UNKNOWN,MD-11,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0255,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/13__1990__AAIB-UK__Boeing-737-400__Aircraft-Accident-Report-4-1990-Boeing-737.txt,13__1990__AAIB-UK__Boeing-737-400__Aircraft-Accident-Report-4-1990-Boeing-737.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-BOEING-737-400,AAIB,1990,Boeing-737-400,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0256,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/14__2015__AAIB-UK__Eurocopter-EC135-T2__Aircraft-Accident-Report-AAR-3-2015-Eurocop.txt,14__2015__AAIB-UK__Eurocopter-EC135-T2__Aircraft-Accident-Report-AAR-3-2015-Eurocop.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-EUROCOPTER-EC135-T2,AAIB,2015,Eurocopter-EC135-T2,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0257,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/15__2014__AAIB-UK__Eurocopter-EC225-LP__Aircraft-Accident-Report-AAR-2-2014-EC225-L.txt,15__2014__AAIB-UK__Eurocopter-EC225-LP__Aircraft-Accident-Report-AAR-2-2014-EC225-L.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-EUROCOPTER-EC225-LP,AAIB,2014,Eurocopter-EC225-LP,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0258,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/18__2018__AIBN-Norway__Airbus-EC225-LP__Airbus-Helicopters-EC225-LP-LN-OJF-Turøy-Norw.txt,18__2018__AIBN-Norway__Airbus-EC225-LP__Airbus-Helicopters-EC225-LP-LN-OJF-Turøy-Norw.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,UNKNOWN,AIBN-NORWAY-AIRBUS-EC225-LP,AIBN,UNKNOWN,Airbus-EC225-LP,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0259,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/19__2021__NTSB-USA__Eurocopter-EC130__Aviation-Investigation-Final-Report-WPR18MA08.txt,19__2021__NTSB-USA__Eurocopter-EC130__Aviation-Investigation-Final-Report-WPR18MA08.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-EUROCOPTER-EC130,NTSB,UNKNOWN,Eurocopter-EC130,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0260,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/1__2010__NTSB-USA__DHC-8-402-Q400__Loss-of-Control-on-Approach-Colgan-Air-Conti.txt,1__2010__NTSB-USA__DHC-8-402-Q400__Loss-of-Control-on-Approach-Colgan-Air-Conti.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-DHC-8-402-Q400,NTSB,UNKNOWN,DHC-8-402-Q400,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,MEDIUM,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0261,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/21__1979__NTSB-USA__McDonnell-Douglas-DC-8-61__Aircraft-Accident-Report-AAR-79-07-United-A.txt,21__1979__NTSB-USA__McDonnell-Douglas-DC-8-61__Aircraft-Accident-Report-AAR-79-07-United-A.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-MCDONNELL-DOUGLAS-DC-8-61,NTSB,UNKNOWN,McDonnell-Douglas-DC-8-61,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0262,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/22__1990__NTSB-USA__DC-10-10__Aircraft-Accident-Report-AAR-90-06-United-A.txt,22__1990__NTSB-USA__DC-10-10__Aircraft-Accident-Report-AAR-90-06-United-A.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-DC-10-10,NTSB,UNKNOWN,DC-10-10,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0263,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/23__1996__NTSB-USA__ATR-72-212__Aircraft-Accident-Report-AAR-96-01-Simmons.txt,23__1996__NTSB-USA__ATR-72-212__Aircraft-Accident-Report-AAR-96-01-Simmons.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-ATR-72-212,NTSB,UNKNOWN,ATR-72-212,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0264,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/24__1996__Aeronautica-Civil-Colombia__Boeing-757-223__Controlled-Flight-Into-Terrain-American-Air.txt,24__1996__Aeronautica-Civil-Colombia__Boeing-757-223__Controlled-Flight-Into-Terrain-American-Air.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AERONAUTICA-CIVIL-COLOMBIA-BOEING-757-223,AERONAUTICA-CIVIL,UNKNOWN,Boeing-757-223,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,MEDIUM,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0265,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/28__2008__AAIB-UK__Aerospatiale-SA365N-Dauphin__Aircraft-Accident-Report-7-2008-Aerospatial.txt,28__2008__AAIB-UK__Aerospatiale-SA365N-Dauphin__Aircraft-Accident-Report-7-2008-Aerospatial.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-AEROSPATIALE-SA365N-DAUPHIN,AAIB,2008,UNKNOWN,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0266,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/29__2005__AAIB-UK__Sikorsky-S-76A__Aircraft-Accident-Report-1-2005-Sikorsky-S.txt,29__2005__AAIB-UK__Sikorsky-S-76A__Aircraft-Accident-Report-1-2005-Sikorsky-S.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-SIKORSKY-S-76A,AAIB,2005,Sikorsky-S-76A,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0267,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/2__2014__NTSB-USA__Boeing-777-200ER__Descent-Below-Visual-Glidepath-and-Impact-Wit.txt,2__2014__NTSB-USA__Boeing-777-200ER__Descent-Below-Visual-Glidepath-and-Impact-Wit.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-BOEING-777-200ER,NTSB,UNKNOWN,Boeing-777-200ER,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0268,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/30__2004__AAIB-UK__Sikorsky-S-76C__AAIB-Bulletin-Sikorsky-S-76C-G-JCBJ-Heavy-L.txt,30__2004__AAIB-UK__Sikorsky-S-76C__AAIB-Bulletin-Sikorsky-S-76C-G-JCBJ-Heavy-L.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,AAIB-UK-SIKORSKY-S-76C,AAIB,UNKNOWN,Sikorsky-S-76C,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0269,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/31__2006__NTSB-USA__BAe-Jetstream-3201__Aircraft-Accident-Report-AAR-06-01-Corporat.txt,31__2006__NTSB-USA__BAe-Jetstream-3201__Aircraft-Accident-Report-AAR-06-01-Corporat.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-BAE-JETSTREAM-3201,NTSB,UNKNOWN,UNKNOWN,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0270,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/32__2016__NTSB-USA__Hawker-HS-125-700A__Crash-During-Nonprecision-Instrument-Approach.txt,32__2016__NTSB-USA__Hawker-HS-125-700A__Crash-During-Nonprecision-Instrument-Approach.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-HAWKER-HS-125-700A,NTSB,UNKNOWN,APPROACH,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0271,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/33__2007__NTSB-USA__CRJ-200__Crash-of-Pinnacle-Airlines-Flight-3701-CRJ-20.txt,33__2007__NTSB-USA__CRJ-200__Crash-of-Pinnacle-Airlines-Flight-3701-CRJ-20.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-CRJ-200,NTSB,UNKNOWN,CRJ-200,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0272,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/36__1991__NTSB-USA__Boeing-737-300-Fairchild-Metroliner-SA-227-AC__Aircraft-Accident-Report-AAR-91-08-Runway-C.txt,36__1991__NTSB-USA__Boeing-737-300-Fairchild-Metroliner-SA-227-AC__Aircraft-Accident-Report-AAR-91-08-Runway-C.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-BOEING-737-300-FAIRCHILD-METROLINER-SA-227-AC,NTSB,UNKNOWN,Boeing-737-300-Fairchild-Metroliner-SA-227-AC,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0273,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/37__1982__NTSB-USA__Boeing-737-222__Aircraft-Accident-Report-AAR-82-08-Air-Flor.txt,37__1982__NTSB-USA__Boeing-737-222__Aircraft-Accident-Report-AAR-82-08-Air-Flor.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-BOEING-737-222,NTSB,UNKNOWN,Boeing-737-222,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
A4R178-INV-0274,docs/sera-vnext/source-corpus/official-reports/a4r111-full-pool-txt/39__2010__NTSB-USA__Airbus-A320-214__Aircraft-Accident-Report-AAR-10-03-US-Airwa.txt,39__2010__NTSB-USA__Airbus-A320-214__Aircraft-Accident-Report-AAR-10-03-US-Airwa.txt,txt,SOURCE_CORPUS_OFFICIAL_REPORT,OFFICIAL_REPORT_TEXT,TRACKED,NTSB-USA-AIRBUS-A320-214,NTSB,UNKNOWN,Airbus-A320-214,HIGH,OFFICIAL_REPORT_EVENT,UNCLEAR,UNCLEAR,UNKNOWN,UNKNOWN,POTENTIAL_BROAD,POTENTIAL_BROAD,POTENTIAL_BROAD,NONE_IDENTIFIED_STRUCTURAL,POSSIBLE_DUPLICATE,possible duplicate group; requires human review
